domain	intent	utterance	bio
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu +48 504 677 985 i o adresie mailowym andrzej.nowak@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 14 848 19 52 i o adresie email kaja.borkowski@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 25 717 23 42 i z emailem grażyna.kłossowski@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 55 431 11 31 oraz o adresie email julianna.jankowski@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 589 303 152 oraz z emailem albert.topolski@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 606 364 801 i z adresem email rajmund15149@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 608 366 681 oraz o adresie mailowym alfreda.majewski@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 631 890 832 i z mailem sabina.woźniak@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 759 981 770 oraz z adresem email bartłomiej3258@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz kontakt z numerem telefonu 94 786 33 57 oraz z mailem rozalia29474@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze +48 594 599 106 oraz o adresie email sebastian.przybysz@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze +48 690 184 806 i o adresie mailowym michał.szulc@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 15 547 95 51 oraz z emailem kontakt@mojemiasto.gov	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 33 908 37 15 oraz o adresie mailowym jerzy.wesołowski@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 48 716 73 84 i o adresie email bartłomiej.kłossowski@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 560 951 396 i z adresem email zygfryd31979@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 600 203 909 oraz z adresem email emilian25590@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 629 271 924 i z emailem liliana.wiśniewski@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 656 830 573 oraz z mailem julia.małecki@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze 85 845 73 85 i z mailem kazimierz.dobrucki@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu +48 33 214 21 72 i o adresie email paulina31535@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 23 501 88 93 i z mailem malwina24031@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 29 264 37 65 i o adresie mailowym irena.krawczyk@onet.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 29 891 88 24 i z emailem renata.zięba@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 538 395 241 oraz z emailem beniamin.niedzielski@onet.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 59 279 71 13 oraz o adresie email kinga14652@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 618 986 456 oraz z adresem email jan20256@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 741 447 217 oraz o adresie mailowym feliksa17588@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 75 911 90 70 i z adresem email lech21428@gmail.com	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt o numerze telefonu 762 948 577 oraz z mailem daniel21175@gmail.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem +48 67 394 37 23 i z mailem joachim22538@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 24 342 29 57 i z emailem stefan30714@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 42 557 58 81 oraz o adresie email dawid15263@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 519 420 778 i o adresie email walentyna.szymański@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 54 148 66 80 oraz z mailem lechosław17105@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 55 296 77 28 oraz z adresem email nikodem6433@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 669 322 811 i z adresem email paweł20684@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 684 872 723 oraz z emailem grzegorz27880@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 694 525 522 i o adresie mailowym iga.majewski@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem 702 307 190 oraz o adresie mailowym kornel20335@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 14 376 57 62 i z adresem email apolonia12844@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 509 127 296 oraz z emailem anetta25526@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 538 561 291 i z emailem romuald.czarnecki@wpl.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 54 348 23 30 i z mailem agata.kalinowski@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 541 173 676 i o adresie mailowym katarzyna.krupa@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 559 725 123 oraz z mailem wiesława6878@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 590 851 810 oraz o adresie mailowym elwira10270@gazeta.pl	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 62 532 76 17 oraz z adresem email artur.wdowiak@o2.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 83 512 14 14 oraz o adresie email alfred15486@gmail.com	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	otwórz mój kontakt z numerem telefonu 84 803 18 83 i o adresie email emil.sikora@interia.pl	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze +48 595 167 762 i z mailem katarzyna.krupa@o2.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 32 280 17 68 i z emailem emil.sikora@interia.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 55 830 75 34 oraz o adresie email joachim22538@gazeta.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 610 360 278 oraz z emailem alfred15486@gmail.com	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 639 678 624 i o adresie email wiesława6878@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 77 136 77 12 oraz z adresem email stefan30714@o2.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 796 616 333 oraz o adresie mailowym artur.wdowiak@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 81 267 18 35 i z adresem email anetta25526@wpl.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 87 923 69 63 i o adresie mailowym apolonia12844@interia.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze 89 740 89 43 oraz z mailem elwira10270@gazeta.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu +48 599 895 990 i o adresie email julia.małecki@onet.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 13 248 26 55 i z emailem bartłomiej.kłossowski@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 32 452 58 47 i z mailem michał.szulc@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 33 409 55 20 oraz z mailem jerzy.wesołowski@interia.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 562 268 103 i o adresie mailowym zygfryd31979@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 640 651 736 oraz o adresie email agata.kalinowski@gazeta.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 67 211 34 47 oraz o adresie mailowym emilian25590@gmail.com	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 747 747 232 oraz z emailem sebastian.przybysz@o2.pl	o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 792 664 410 i z adresem email kontakt@mojemiasto.gov	o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt o numerze telefonu 83 475 69 20 oraz z adresem email romuald.czarnecki@wpl.pl	o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem +48 13 759 37 99 i z adresem email milena.miller@interia.pl	o o o o b-phone_number i-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 13 721 41 95 i z mailem eleonora.grec@gmail.com	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 24 437 14 63 oraz z adresem email gosia@gmail.com	o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 526 273 765 oraz o adresie email leon22533@gazeta.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 545 969 829 i o adresie mailowym ignacy.małecki@onet.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 568 759 156 oraz z emailem marek.woźniak@wpl.pl	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 583 417 380 i o adresie email antoni.wyrzykowski@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 701 853 191 i z emailem krystyna.wieczorek@o2.pl	o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	pokaż kontakt z numerem 775 231 918 oraz o adresie mailowym aleksy.niedzielski@wpl.pl	o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
