domain	intent	utterance	bio
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum gatos en el facebook	o o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum memes en el facebook	o o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum vacaciones en jamaica en el facebook	o o o o o b-album i-album i-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum barcelona en el facebook	o o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum mi amor en el facebook	o o o o o b-album i-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum vacaciones en facebook	o o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum gatos en facebook	o o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum memes en facebook	o o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum vacaciones en jamaica en facebook	o o o o o b-album i-album i-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en mi álbum barcelona en facebook	o o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum gatos	o o o o b-album
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum memes	o o o o b-album
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum vacaciones en jamaica	o o o o b-album i-album i-album
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum barcelona	o o o o b-album
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum mi amor	o o o o b-album i-album
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum vacaciones en el facebook	o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum gatos en el facebook	o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum memes en el facebook	o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum vacaciones en jamaica en el facebook	o o o o b-album i-album i-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum barcelona en el facebook	o o o o b-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum mi amor en el facebook	o o o o b-album i-album o o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum vacaciones en facebook	o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum gatos en facebook	o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum memes en facebook	o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum vacaciones en jamaica en facebook	o o o o b-album i-album i-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum barcelona en facebook	o o o o b-album o o
Facebook	ShowAlbumWithName	muéstrame imágenes en álbum mi amor en facebook	o o o o b-album i-album o o
Fitbit	ShowSteps	el número de pasos de fitbit	o o o o o o
Fitbit	ShowSteps	el número de pasos que hice	o o o o o o
Fitbit	ShowSteps	mi número de pasos de fitbit	o o o o o o
Fitbit	ShowSteps	el pedómetro de fitbit	o o o o
Fitbit	ShowSteps	el contador de pasos de fitbit	o o o o o o
Fitbit	ShowSteps	dame el número de pasos de fitbit	o o o o o o o
Fitbit	ShowSteps	dame el número de pasos que hice	o o o o o o o
Fitbit	ShowSteps	dame mi número de pasos de fitbit	o o o o o o o
Fitbit	ShowSteps	dame el pedómetro de fitbit	o o o o o
Fitbit	ShowSteps	dame el contador de pasos de fitbit	o o o o o o o
Fitbit	ShowSteps	dame los pasos que hice	o o o o o
Fitbit	ShowStepsOnDate	dame el contador de pasos de fitbit el 15.02.2020	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el contador de pasos de fitbit el 15 de mayo	o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame el contador de pasos de fitbit el 28.06	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el número de pasos de fitbit que hice el 1 de enero	o o o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame el número de pasos de fitbit que hice el 15.02.2020	o o o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el número de pasos de fitbit que hice el 15 de mayo	o o o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame el número de pasos de fitbit que hice el 28.06	o o o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el número de pasos el 1 de enero de fitbit	o o o o o o b-date i-date i-date o o
Fitbit	ShowStepsOnDate	dame el número de pasos el 15.02.2020 de fitbit	o o o o o o b-date o o
Fitbit	ShowStepsOnDate	dame el número de pasos el 15 de mayo de fitbit	o o o o o o b-date i-date i-date o o
Fitbit	ShowStepsOnDate	dame el número de pasos el 28.06 de fitbit	o o o o o o b-date o o
Fitbit	ShowStepsOnDate	dame el número de pasos que hice el 1 de enero	o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame el número de pasos que hice el 15.02.2020	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el número de pasos que hice el 15 de mayo	o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame el número de pasos que hice el 28.06	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el pedómetro de fitbit el 1 de enero	o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame el pedómetro de fitbit el 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	dame el pedómetro de fitbit el 15 de mayo	o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame los pasos que hice el 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	dame los pasos que hice el 15 de mayo	o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame los pasos que hice el 28.06	o o o o o o b-date
Fitbit	ShowStepsOnDate	dame mi número de pasos de fitbit el 1 de enero	o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame mi número de pasos de fitbit el 15.02.2020	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame mi número de pasos de fitbit el 15 de mayo	o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame mi número de pasos de fitbit el 28.06	o o o o o o o o b-date
Fitbit	ShowStepsOnDate	dame mi número de pasos el 1 de enero	o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame mi número de pasos el 15.02.2020	o o o o o o b-date
Fitbit	ShowStepsOnDate	dame mi número de pasos el 15 de mayo	o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	dame mi número de pasos el 28.06	o o o o o o b-date
Fitbit	ShowStepsOnDate	el contador de pasos de fitbit el 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	el contador de pasos de fitbit el 15 de mayo	o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el contador de pasos de fitbit el 28.06	o o o o o o o b-date
Fitbit	ShowStepsOnDate	el número de pasos de fitbit que hice el 1 de enero	o o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el número de pasos de fitbit que hice el 15.02.2020	o o o o o o o o o b-date
Fitbit	ShowStepsOnDate	el número de pasos de fitbit que hice el 15 de mayo	o o o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el número de pasos de fitbit que hice el 28.06	o o o o o o o o o b-date
Fitbit	ShowStepsOnDate	el número de pasos el 1 de enero de fitbit	o o o o o b-date i-date i-date o o
Fitbit	ShowStepsOnDate	el número de pasos el 15.02.2020 de fitbit	o o o o o b-date o o
Fitbit	ShowStepsOnDate	el número de pasos el 15 de mayo de fitbit	o o o o o b-date i-date i-date o o
Fitbit	ShowStepsOnDate	el número de pasos el 28.06 de fitbit	o o o o o b-date o o
Fitbit	ShowStepsOnDate	el número de pasos que hice el 1 de enero	o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el número de pasos que hice el 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	el número de pasos que hice el 15 de mayo	o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el número de pasos que hice el 28.06	o o o o o o o b-date
Fitbit	ShowStepsOnDate	el pedómetro de fitbit el 1 de enero	o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el pedómetro de fitbit el 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	el pedómetro de fitbit el 15 de mayo	o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	el pedómetro de fitbit el 28.06	o o o o o b-date
Fitbit	ShowStepsOnDate	los pasos que hice el 1 de enero	o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	los pasos que hice el 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	los pasos que hice el 15 de mayo	o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	los pasos que hice el 28.06	o o o o o b-date
Fitbit	ShowStepsOnDate	mi número de pasos de fitbit el 1 de enero	o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	mi número de pasos de fitbit el 15.02.2020	o o o o o o o b-date
Fitbit	ShowStepsOnDate	mi número de pasos de fitbit el 15 de mayo	o o o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	mi número de pasos de fitbit el 28.06	o o o o o o o b-date
Fitbit	ShowStepsOnDate	mi número de pasos el 1 de enero	o o o o o b-date i-date i-date
Fitbit	ShowStepsOnDate	mi número de pasos el 15.02.2020	o o o o o b-date
Fitbit	ShowStepsOnDate	mi número de pasos el 15 de mayo	o o o o o b-date i-date i-date
Fitbit	ShowBMI	mis medidas de cuerpo de fitbit	o o o o o o
Fitbit	ShowBMI	dame mis medidas de cuerpo de fitbit	o o o o o o o
Fitbit	NotifyOnWeight	dime si mi peso supera 67 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 82 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 66 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 100 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 65 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 62 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 70 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 200 kilos	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 80 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	dime si mi peso supera 64 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 60 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 61 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 99 kilos	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 72 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 57 kilos	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 67 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 82 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 66 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 100 kg	o o o o o b-weight i-weight
Fitbit	NotifyOnWeight	notifícame si mi peso supera 65 kg	o o o o o b-weight i-weight
Gdrive	OpenGdrive	muéstrame mis archivos de google drive	o o o o o o
Gdrive	OpenGdrive	muéstrame mis archivos en google drive	o o o o o o
Gdrive	OpenGdrive	enseña mis archivos de google drive	o o o o o o
Gdrive	OpenGdrive	enseña mis archivos en google drive	o o o o o o
Gdrive	OpenGdrive	enséñame mis archivos de google drive	o o o o o o
Gdrive	ShowFilesWithType	enseña mis archivos tsv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos mp4 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos wmv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos jpeg en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos avi en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos pptx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos mp3 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos doc en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos docx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos gif en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos csv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo png	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo tsv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo mp4	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo wmv	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo jpeg	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo avi	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo pptx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo mp3	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo txt	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo doc	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo docx	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enseña mis archivos de google drive de tipo gif	o o o o o o o o b-mime_type
Gdrive	ShowFilesWithType	enséñame mis archivos tsv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos mp4 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos wmv en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos jpeg en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos avi en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos pptx en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos mp3 en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos txt en google drive	o o o b-mime_type o o o
Gdrive	ShowFilesWithType	enséñame mis archivos txt en google drive	o o o b-mime_type o o o
